t,y1e,y2e,y1o,y2o
0.15225,43.3,100.4,202.2,36.9
0.15250,50.3,99.7,200.2,39.7
0.15275,57.3,98.8,197.9,42.6
0.15300,64.2,97.9,195.5,45.3
0.15325,71.0,96.8,192.8,48.1
0.15350,77.8,95.7,189.9,50.8
0.15375,84.4,94.5,186.8,53.5
0.15400,91.0,93.2,183.5,56.2
0.15425,97.4,91.8,180.0,58.8
0.15450,103.8,90.4,176.3,61.4
0.15475,110.0,88.8,172.3,63.9
0.15500,116.2,87.2,168.2,66.4
0.15525,122.1,85.5,163.9,68.8
0.15550,128.0,83.7,159.4,71.2
0.15575,133.7,81.9,154.7,73.5
0.15600,139.3,80.0,149.8,75.8
0.15625,144.7,78.0,144.7,78.0
0.15650,150.0,75.9,139.5,80.1
0.15675,155.1,73.8,134.1,82.2
0.15700,160.0,71.6,128.5,84.2
0.15725,164.8,69.3,122.8,86.1
0.15750,169.4,67.0,116.9,88.0
0.15775,173.8,64.6,110.9,89.8
0.15800,178.0,62.2,104.7,91.5
0.15825,182.0,59.7,98.4,93.2
0.15850,185.9,57.2,92.0,94.7
0.15875,189.5,54.6,85.4,96.2
0.15900,192.9,51.9,78.7,97.6
0.15925,196.1,49.3,72.0,98.9
0.15950,199.1,46.5,65.1,100.2
0.15975,201.9,43.8,58.1,101.3
0.16000,204.5,41.0,51.0,102.4
0.16025,206.8,38.1,43.9,103.3
0.16050,209.0,35.3,36.6,104.2
0.16075,210.9,32.4,29.3,105.0
0.16100,212.5,29.5,21.9,105.7
0.16125,214.0,26.5,14.5,106.3
0.16150,215.2,23.6,7.0,106.8
0.16175,216.2,20.6,-0.5,107.3
0.16200,216.9,17.6,-8.0,107.6
0.16225,217.4,14.6,-15.6,107.8
0.16250,217.7,11.6,-23.2,108.0
0.16275,217.7,8.6,-30.8,108.0
0.16300,217.5,5.6,-38.4,108.0
0.16325,217.1,2.6,-46.0,107.8
0.16350,216.4,-0.4,-53.6,107.6
0.16375,215.5,-3.4,-61.2,107.2
0.16400,214.3,-6.4,-68.8,106.8
0.16425,212.9,-9.4,-76.3,106.3
0.16450,211.3,-12.4,-83.8,105.7
0.16475,209.4,-15.3,-91.2,104.9
0.16500,207.3,-18.2,-98.6,104.1
0.16525,205.0,-21.1,-105.9,103.2
0.16550,202.4,-24.0,-113.1,102.2
0.16575,199.6,-26.8,-120.3,101.2
0.16600,196.6,-29.6,-127.4,100.0
0.16625,193.4,-32.4,-134.4,98.7
0.16650,189.9,-35.1,-141.3,97.4
0.16675,186.2,-37.8,-148.0,95.9
0.16700,182.3,-40.4,-154.7,94.4
0.16725,178.2,-43.0,-161.3,92.8
0.16750,173.9,-45.5,-167.7,91.1
0.16775,169.4,-48.0,-174.0,89.3
0.16800,164.7,-50.5,-180.1,87.5
0.16825,159.8,-52.8,-186.1,85.6
0.16850,154.8,-55.1,-192.0,83.6
0.16875,149.5,-57.4,-197.7,81.5
0.16900,144.0,-59.6,-203.2,79.3
0.16925,138.4,-61.7,-208.6,77.1
0.16950,132.6,-63.7,-213.8,74.8
0.16975,126.7,-65.7,-218.8,72.5
0.17000,120.5,-67.6,-223.6,70.1
0.17025,114.3,-69.4,-228.3,67.6
0.17050,107.9,-71.2,-232.7,65.1
0.17075,101.3,-72.8,-236.9,62.5
0.17100,94.6,-74.4,-241.0,59.8
0.17125,87.8,-75.9,-244.8,57.1
0.17150,80.9,-77.3,-248.4,54.4
0.17175,73.8,-78.7,-251.8,51.6
0.17200,66.7,-79.9,-255.0,48.8
0.17225,59.4,-81.0,-258.0,45.9
0.17250,52.1,-82.1,-260.7,43.0
0.17275,44.6,-83.1,-263.2,40.1
0.17300,37.1,-83.9,-265.5,37.1
0.17325,29.5,-84.7,-267.5,34.1
0.17350,21.9,-85.4,-269.3,31.1
0.17375,14.1,-86.0,-270.9,28.0
0.17400,6.4,-86.5,-272.2,24.9
0.17425,-1.4,-86.9,-273.2,21.8
0.17450,-9.3,-87.2,-274.1,18.7
0.17475,-17.1,-87.4,-274.7,15.6
0.17500,-25.0,-87.5,-275.0,12.5
